Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/extract,3967,6,2500,2808.8554441643437,21.565000000009604,8565.670999999384,10261.168893370304,33.45811964402996,0.05060466797685399,2500,3000,3200,3500,4200,5000,6500,6900,8100,8600,8600
,Aggregated,3967,6,2500,2808.8554441643437,21.565000000009604,8565.670999999384,10261.168893370304,33.45811964402996,0.05060466797685399,2500,3000,3200,3500,4200,5000,6500,6900,8100,8600,8600
